10.086, 1.26, 0.11, 9.26, 0.00, 0.06, -0.07, -7.81, -1.15, 0.36, 0.20, 0.22, -0.02, -7.88, 0.23, 0.76, 0.07, -0.05, -0.22
10.120, 1.29, -0.78, 9.54, 0.07, 0.15, -0.02, -8.19, -1.22, -0.66, 0.16, 0.15, 0.07, -8.44, -0.80, 0.73, 0.04, 0.04, -0.14
10.154, 1.58, -1.02, 10.35, 0.22, 0.16, -0.04, -8.89, -1.54, -0.87, 0.18, -0.00, 0.08, -8.90, -1.10, 1.10, 0.04, 0.04, 0.01
10.188, 1.78, -2.05, 10.58, 0.22, 0.22, -0.05, -9.31, -1.70, -2.00, 0.19, 0.01, 0.14, -9.66, -2.22, 1.14, 0.06, 0.11, -0.00
10.223, 1.64, -2.95, 13.19, 0.21, 0.15, -0.09, -11.69, -1.74, -3.02, 0.23, 0.04, 0.05, -12.29, -3.17, 1.04, 0.11, -0.03, -0.07
10.257, 1.70, -3.73, 12.63, 0.11, -0.14, -0.18, -10.75, -1.83, -3.78, 0.33, 0.11, -0.24, -10.60, -4.11, 1.15, 0.22, -0.30, -0.12
10.291, 2.13, -3.97, 10.29, 0.14, -0.15, -0.37, -8.71, -2.16, -3.75, 0.52, 0.08, -0.23, -8.70, -3.92, 1.58, 0.40, -0.26, -0.07
10.325, 2.24, -3.11, 10.16, 0.25, -0.02, -0.50, -8.82, -2.18, -2.75, 0.63, -0.04, -0.10, -8.96, -2.77, 1.61, 0.50, -0.14, 0.06
10.359, 2.46, -3.12, 10.76, 0.33, 0.02, -0.57, -9.33, -2.49, -2.87, 0.71, -0.09, -0.07, -9.78, -2.90, 1.89, 0.59, -0.13, 0.09
10.393, 2.32, -3.55, 9.72, 0.08, -0.03, -0.68, -8.05, -2.32, -3.38, 0.84, 0.18, -0.10, -8.30, -3.38, 1.60, 0.74, -0.14, -0.18
10.427, 2.12, -1.70, 9.42, 0.23, 0.06, -0.82, -7.97, -2.07, -1.40, 0.96, -0.02, -0.01, -7.86, -1.58, 1.61, 0.84, -0.05, 0.07
10.462, 2.01, -1.33, 9.34, 0.22, 0.23, -0.87, -7.75, -1.94, -1.32, 1.00, 0.08, 0.17, -8.39, -1.32, 1.41, 0.90, 0.14, -0.11
10.494, 2.05, 0.93, 12.35, -0.25, 0.22, -0.81, -10.94, -2.02, 1.25, 0.92, 0.48, 0.11, -11.03, 1.24, 1.65, 0.80, 0.05, -0.44
10.529, 2.23, 0.15, 10.79, -0.05, 0.07, -0.66, -9.23, -2.11, 0.34, 0.78, 0.27, -0.02, -9.26, 0.12, 1.65, 0.66, -0.06, -0.25
10.563, 2.16, -1.48, 10.16, -0.02, 0.10, -0.71, -8.68, -2.09, -1.12, 0.86, 0.25, 0.03, -8.87, -1.11, 1.52, 0.76, -0.01, -0.23
10.596, 2.14, 1.14, 11.09, -0.02, 0.16, -0.75, -9.83, -1.99, 1.72, 0.86, 0.24, 0.07, -10.01, 1.95, 1.65, 0.73, 0.03, -0.20
10.630, 2.21, 1.18, 11.29, 0.04, 0.11, -0.52, -9.61, -2.10, 0.98, 0.65, 0.22, 0.03, -9.90, 0.74, 1.68, 0.53, -0.01, -0.23
10.665, 2.38, 1.13, 12.05, 0.01, 0.08, -0.47, -10.64, -2.29, 1.49, 0.60, 0.19, -0.02, -10.61, 1.50, 1.89, 0.47, -0.07, -0.16
10.698, 2.52, 1.40, 10.86, 0.12, 0.04, -0.33, -9.32, -2.32, 1.56, 0.45, 0.12, -0.04, -9.42, 1.47, 1.92, 0.31, -0.08, -0.12
10.733, 2.51, 0.97, 11.51, 0.03, 0.08, -0.20, -10.23, -2.40, 1.18, 0.32, 0.20, -0.01, -10.58, 1.05, 1.97, 0.19, -0.05, -0.21
10.767, 2.50, 0.47, 11.55, 0.09, -0.04, -0.08, -9.94, -2.40, 0.62, 0.21, 0.12, -0.13, -9.84, 0.42, 1.96, 0.07, -0.18, -0.12
10.801, 2.45, -0.87, 10.29, 0.13, -0.03, -0.05, -8.69, -2.38, -0.81, 0.19, 0.10, -0.11, -8.85, -1.05, 1.87, 0.07, -0.15, -0.12
10.835, 2.34, -0.68, 10.44, 0.12, -0.01, -0.10, -8.94, -2.28, -0.35, 0.23, 0.09, -0.10, -8.93, -0.44, 1.83, 0.10, -0.14, -0.09
10.869, 2.26, -0.59, 9.16, 0.23, 0.02, -0.07, -7.75, -2.14, -0.34, 0.20, -0.00, -0.05, -7.94, -0.39, 1.70, 0.06, -0.08, -0.00
10.903, 1.95, -0.80, 8.80, 0.17, 0.05, 0.00, -7.02, -1.83, -0.78, 0.13, 0.07, -0.02, -7.06, -1.03, 1.40, -0.00, -0.05, -0.10
10.937, 1.70, -1.90, 7.63, 0.14, 0.22, -0.05, -6.32, -1.60, -1.60, 0.20, 0.07, 0.15, -6.36, -1.77, 1.09, 0.08, 0.13, -0.04
10.971, 1.31, -1.34, 8.16, 0.32, 0.34, -0.13, -6.74, -1.20, -1.09, 0.26, -0.11, 0.27, -6.72, -1.36, 0.73, 0.14, 0.24, 0.13
11.004, 1.25, -0.53, 7.29, 0.53, 0.46, -0.20, -5.79, -1.03, -0.03, 0.33, -0.31, 0.40, -5.66, 0.04, 0.70, 0.19, 0.38, 0.33
11.038, 1.14, 0.63, 6.63, 0.38, 0.73, -0.09, -5.16, -0.83, 0.82, 0.20, -0.13, 0.67, -5.18, 0.79, 0.60, 0.06, 0.66, 0.13
11.073, 0.94, -0.78, 6.40, 0.35, 1.09, 0.03, -5.22, -0.68, -0.64, 0.09, -0.12, 1.04, -5.39, -0.95, 0.25, -0.02, 1.06, 0.16
11.106, 0.45, -1.81, 9.98, 0.40, 1.37, -0.08, -8.80, -0.43, -1.51, 0.20, -0.17, 1.28, -9.23, -1.49, -0.21, 0.10, 1.26, 0.21
11.141, 0.20, -0.92, 12.59, 0.40, 1.28, -0.12, -11.10, -0.21, -0.89, 0.24, -0.15, 1.18, -11.48, -0.93, -0.40, 0.12, 1.13, 0.17
11.175, 0.06, -1.00, 12.43, 0.43, 1.06, -0.12, -10.80, -0.04, -0.78, 0.24, -0.20, 0.96, -10.71, -0.74, -0.56, 0.13, 0.92, 0.23
11.208, -0.07, -0.00, 11.55, 0.39, 1.06, -0.09, -10.15, 0.29, 0.11, 0.20, -0.15, 0.97, -10.33, 0.11, -0.79, 0.07, 0.95, 0.17
11.243, -0.34, -1.33, 12.41, 0.35, 1.07, -0.07, -11.05, 0.37, -1.19, 0.19, -0.12, 0.98, -11.17, -1.37, -1.04, 0.08, 0.94, 0.16
11.277, -0.51, -0.57, 13.25, 0.33, 0.97, -0.13, -11.68, 0.52, -0.37, 0.25, -0.09, 0.87, -11.73, -0.16, -1.10, 0.12, 0.83, 0.11
11.311, -0.63, -0.94, 12.57, 0.31, 0.91, -0.05, -11.11, 0.68, -1.01, 0.17, -0.07, 0.82, -11.36, -1.15, -1.34, 0.05, 0.78, 0.07
11.345, -0.71, -1.13, 14.34, 0.34, 0.77, -0.10, -12.90, 0.69, -0.90, 0.23, -0.13, 0.66, -12.95, -0.82, -1.38, 0.11, 0.61, 0.16
11.379, -0.83, -1.09, 14.08, 0.35, 0.57, -0.12, -12.53, 0.83, -0.96, 0.25, -0.11, 0.47, -12.64, -0.90, -1.53, 0.12, 0.42, 0.12
11.413, -0.89, -0.83, 13.69, 0.31, 0.44, -0.13, -12.15, 0.91, -0.64, 0.26, -0.08, 0.35, -12.21, -0.51, -1.54, 0.13, 0.30, 0.08
11.447, -0.90, -0.67, 13.67, 0.27, 0.32, -0.08, -12.14, 0.91, -0.66, 0.21, -0.04, 0.23, -12.19, -0.77, -1.56, 0.08, 0.18, 0.04
11.481, -1.01, -1.10, 13.23, 0.26, 0.19, -0.12, -11.60, 1.01, -0.88, 0.26, -0.03, 0.09, -11.64, -0.80, -1.65, 0.13, 0.04, 0.03
11.515, -1.08, -0.35, 12.27, 0.29, 0.10, -0.11, -10.68, 1.17, -0.24, 0.24, -0.06, 0.01, -10.63, -0.29, -1.74, 0.10, -0.03, 0.05
11.549, -1.20, -0.24, 12.12, 0.25, 0.07, -0.08, -10.64, 1.27, -0.13, 0.22, -0.03, -0.02, -10.69, -0.11, -1.82, 0.08, -0.07, 0.01
11.583, -1.23, -0.18, 11.55, 0.28, -0.00, -0.07, -9.98, 1.30, -0.00, 0.21, -0.06, -0.09, -9.90, 0.05, -1.84, 0.07, -0.13, 0.05
11.616, -1.29, 0.26, 10.96, 0.27, 0.00, -0.07, -9.44, 1.40, 0.51, 0.20, -0.04, -0.08, -9.41, 0.56, -1.92, 0.07, -0.12, 0.03
11.651, -1.30, 1.36, 10.91, 0.29, 0.02, -0.03, -9.49, 1.47, 1.64, 0.16, -0.08, -0.07, -9.47, 1.69, -1.90, 0.01, -0.11, 0.07
11.685, -1.28, 1.90, 11.07, 0.30, 0.02, 0.08, -9.77, 1.44, 2.15, 0.06, -0.08, -0.07, -9.78, 2.17, -1.89, -0.09, -0.11, 0.07
11.719, -1.31, 2.10, 11.26, 0.44, -0.04, 0.15, -9.75, 1.47, 2.33, -0.02, -0.23, -0.12, -9.70, 2.38, -1.93, -0.18, -0.17, 0.21
11.757, -1.36, 3.57, 11.72, 0.36, -0.08, 0.29, -10.18, 1.56, 3.86, -0.18, -0.14, -0.17, -10.16, 4.07, -1.89, -0.35, -0.22, 0.09
11.787, -1.42, 3.11, 11.10, 0.27, -0.10, 0.59, -9.67, 1.65, 3.00, -0.47, -0.06, -0.18, -9.65, 2.80, -2.05, -0.63, -0.21, 0.02
11.821, -1.51, 1.04, 11.58, 0.28, -0.09, 0.67, -10.24, 1.59, 1.13, -0.51, -0.08, -0.18, -10.21, 1.00, -2.17, -0.66, -0.23, 0.06
11.855, -1.48, 1.17, 10.79, 0.41, -0.14, 0.61, -9.20, 1.65, 1.60, -0.46, -0.20, -0.22, -9.06, 1.89, -2.12, -0.63, -0.25, 0.15
11.889, -1.83, 3.09, 10.22, 0.35, -0.07, 0.80, -8.68, 2.20, 3.21, -0.68, -0.14, -0.14, -8.51, 3.17, -2.49, -0.87, -0.17, 0.09
11.922, -1.91, 1.86, 9.73, 0.27, 0.05, 1.05, -8.22, 2.14, 1.66, -0.93, -0.04, -0.01, -8.18, 1.48, -2.49, -1.10, -0.02, -0.02
11.957, -1.86, -1.26, 10.71, 0.18, 0.19, 1.13, -9.33, 1.86, -1.60, -0.97, 0.04, 0.10, -9.45, -2.00, -2.53, -1.10, 0.08, -0.09
11.992, -1.75, -1.91, 11.75, 0.37, 0.13, 0.86, -10.32, 1.69, -1.38, -0.70, -0.19, 0.04, -10.07, -1.18, -2.34, -0.85, 0.00, 0.18
12.025, -1.66, -0.59, 11.05, 0.33, 0.14, 0.89, -9.52, 1.82, -0.74, -0.75, -0.08, 0.06, -9.80, -0.86, -2.38, -0.91, 0.03, -0.01
12.059, -1.72, -3.26, 11.65, 0.26, 0.09, 0.79, -10.19, 1.57, -3.13, -0.62, -0.08, 0.00, -9.97, -3.38, -2.34, -0.74, -0.04, 0.07
12.094, -1.46, -1.38, 10.71, 0.42, 0.09, 0.55, -9.03, 1.55, -1.22, -0.41, -0.17, 0.01, -9.15, -1.08, -2.03, -0.57, -0.02, 0.11
12.127, -1.39, -2.31, 10.56, 0.13, 0.14, 0.59, -8.90, 1.38, -2.55, -0.44, 0.12, 0.06, -8.92, -2.86, -2.01, -0.56, 0.03, -0.16
12.161, -1.37, -2.41, 10.67, 0.13, 0.19, 0.38, -9.35, 1.40, -2.11, -0.23, 0.08, 0.11, -9.29, -2.09, -2.04, -0.36, 0.09, -0.08
12.196, -1.28, -2.61, 11.17, 0.22, 0.25, 0.24, -9.79, 1.27, -2.46, -0.09, 0.00, 0.17, -10.04, -2.43, -1.98, -0.20, 0.13, -0.01
12.229, -1.31, -1.00, 12.18, 0.25, 0.16, 0.11, -10.58, 1.40, -0.76, 0.03, -0.02, 0.07, -10.53, -0.63, -2.00, -0.11, 0.02, -0.00
12.262, -1.42, -1.54, 11.31, 0.08, 0.13, 0.09, -9.83, 1.43, -1.49, 0.06, 0.15, 0.04, -9.85, -1.72, -2.06, -0.06, 0.01, -0.15
12.297, -1.31, -1.27, 11.79, 0.18, 0.14, -0.06, -10.48, 1.28, -0.97, 0.21, 0.03, 0.05, -10.54, -0.82, -1.88, 0.09, 0.01, -0.01
12.331, -1.24, -0.39, 12.14, 0.33, 0.07, -0.09, -10.50, 1.25, -0.41, 0.23, -0.09, -0.02, -10.61, -0.43, -1.79, 0.09, -0.07, 0.06
12.365, -1.07, -0.14, 12.42, 0.19, 0.01, -0.11, -10.96, 1.10, 0.05, 0.25, 0.03, -0.08, -11.05, 0.05, -1.66, 0.11, -0.14, -0.04
12.399, -0.98, -0.07, 12.33, 0.20, -0.07, -0.09, -10.83, 1.06, 0.02, 0.23, 0.03, -0.16, -10.83, -0.02, -1.68, 0.10, -0.20, -0.04
12.433, -0.97, -0.41, 13.09, 0.16, -0.11, -0.13, -11.65, 0.95, -0.29, 0.27, 0.07, -0.20, -11.94, -0.20, -1.56, 0.14, -0.26, -0.10
12.467, -0.76, 0.36, 13.42, 0.09, -0.28, -0.12, -11.87, 0.80, 0.53, 0.26, 0.12, -0.37, -11.64, 0.47, -1.32, 0.12, -0.43, -0.11
12.501, -0.52, -0.12, 12.91, 0.23, -0.33, -0.12, -11.40, 0.58, 0.03, 0.26, 0.00, -0.41, -11.60, 0.07, -1.14, 0.12, -0.46, -0.03
12.535, -0.43, 0.96, 13.78, 0.12, -0.42, -0.07, -12.30, 0.53, 1.11, 0.21, 0.10, -0.51, -12.36, 1.14, -1.02, 0.05, -0.57, -0.13
12.569, -0.30, -0.04, 13.77, 0.08, -0.53, 0.01, -12.35, 0.30, 0.01, 0.14, 0.13, -0.63, -12.48, -0.02, -0.95, 0.01, -0.68, -0.16
12.603, -0.38, 0.06, 14.16, 0.17, -0.72, -0.04, -12.41, 0.36, 0.15, 0.20, 0.06, -0.82, -12.45, 0.18, -1.01, 0.05, -0.89, -0.12
12.637, -0.28, 0.85, 12.71, 0.07, -0.87, -0.02, -11.11, 0.33, 0.93, 0.16, 0.13, -0.96, -10.90, 0.93, -0.83, 0.00, -1.01, -0.17
12.671, -0.16, 0.69, 11.51, 0.05, -0.87, 0.05, -9.97, 0.26, 0.79, 0.10, 0.19, -0.94, -10.16, 0.76, -0.74, -0.06, -0.99, -0.25
12.705, 0.02, 0.07, 11.34, -0.09, -0.89, 0.12, -9.64, 0.01, 0.01, 0.03, 0.32, -0.98, -9.63, -0.19, -0.52, -0.11, -1.02, -0.39
12.739, 0.28, -0.49, 9.99, -0.10, -0.86, 0.07, -8.59, -0.22, -0.19, 0.10, 0.30, -0.94, -8.55, -0.17, -0.26, -0.05, -0.98, -0.33
12.773, 0.34, -0.17, 10.10, -0.06, -0.83, 0.07, -8.47, -0.28, -0.03, 0.09, 0.29, -0.91, -8.45, -0.16, -0.17, -0.06, -0.96, -0.34
12.807, 0.74, -0.11, 9.00, -0.15, -0.76, 0.07, -7.53, -0.65, 0.13, 0.08, 0.36, -0.83, -7.48, -0.00, 0.29, -0.06, -0.86, -0.39
12.841, 0.90, -0.97, 8.94, -0.08, -0.66, 0.07, -7.36, -0.88, -0.91, 0.09, 0.30, -0.74, -7.33, -1.15, 0.47, -0.04, -0.77, -0.34
12.875, 1.30, -0.82, 7.93, 0.01, -0.53, -0.03, -6.41, -1.18, -0.52, 0.18, 0.20, -0.59, -6.30, -0.55, 0.83, 0.04, -0.62, -0.23
12.908, 1.51, 0.00, 8.78, -0.05, -0.32, 0.02, -7.43, -1.34, 0.12, 0.12, 0.28, -0.39, -7.65, -0.07, 0.98, -0.02, -0.43, -0.30
12.943, 1.71, -1.13, 9.03, -0.02, -0.27, 0.03, -7.47, -1.69, -1.02, 0.12, 0.24, -0.35, -7.53, -1.24, 1.21, -0.01, -0.39, -0.27
12.977, 1.93, -1.38, 8.28, 0.01, -0.17, -0.02, -6.84, -1.77, -1.11, 0.17, 0.21, -0.24, -6.98, -1.23, 1.31, 0.04, -0.26, -0.23
13.011, 1.92, -1.86, 8.70, -0.01, -0.03, -0.06, -7.24, -1.87, -1.59, 0.21, 0.23, -0.10, -7.34, -1.76, 1.41, 0.09, -0.13, -0.24
13.045, 1.98, -1.52, 9.17, 0.01, 0.09, -0.09, -7.72, -1.89, -1.47, 0.22, 0.22, 0.01, -7.92, -1.69, 1.45, 0.10, -0.02, -0.23
13.078, 1.91, -2.91, 9.91, 0.07, 0.15, -0.14, -8.51, -1.96, -2.67, 0.29, 0.13, 0.06, -8.49, -2.89, 1.37, 0.18, 0.03, -0.10
13.113, 1.90, -2.05, 9.92, 0.47, 0.20, -0.27, -8.37, -1.81, -1.81, 0.40, -0.25, 0.12, -8.41, -1.99, 1.36, 0.27, 0.09, 0.26
13.147, 1.88, -2.60, 11.17, 0.06, 0.29, -0.29, -9.68, -1.89, -2.74, 0.43, 0.24, 0.20, -10.37, -2.78, 1.29, 0.32, 0.15, -0.28
13.181, 2.03, -3.11, 12.00, -0.12, 0.15, -0.36, -10.57, -2.10, -2.77, 0.51, 0.32, 0.05, -10.62, -2.84, 1.50, 0.40, -0.00, -0.29
13.215, 1.93, -3.19, 10.45, 0.19, 0.04, -0.41, -8.45, -2.07, -3.73, 0.56, 0.04, -0.03, -8.29, -4.46, 1.44, 0.45, -0.07, -0.04
13.249, 2.10, -3.60, 9.87, 0.19, 0.24, -0.77, -8.50, -2.11, -2.97, 0.92, 0.05, 0.17, -8.88, -2.74, 1.50, 0.81, 0.13, -0.04
13.282, 2.19, -0.01, 12.75, 0.13, 0.20, -0.74, -11.35, -2.11, 0.18, 0.84, 0.10, 0.09, -11.54, 0.16, 1.67, 0.71, 0.02, -0.07
13.317, 2.03, -2.13, 11.15, 0.13, -0.01, -0.63, -9.32, -2.07, -2.19, 0.78, 0.11, -0.10, -9.39, -2.42, 1.47, 0.67, -0.15, -0.11
13.351, 2.05, -3.07, 9.17, 0.09, 0.03, -0.78, -7.69, -2.04, -2.81, 0.94, 0.12, -0.03, -7.52, -3.01, 1.40, 0.84, -0.06, -0.08
13.384, 1.73, -2.19, 9.68, 0.51, 0.24, -1.01, -8.62, -1.66, -1.66, 1.15, -0.30, 0.17, -8.94, -1.63, 1.09, 1.03, 0.11, 0.35
13.419, 1.70, 0.50, 11.71, 0.01, 0.15, -0.93, -9.77, -1.59, 0.31, 1.04, 0.30, 0.05, -10.22, 0.19, 1.16, 0.91, -0.01, -0.35
13.453, 1.65, -2.16, 10.34, -0.17, 0.10, -0.91, -9.01, -1.67, -1.63, 1.07, 0.33, 0.02, -8.66, -1.75, 1.04, 0.97, -0.02, -0.25
13.486, 1.72, -0.11, 9.74, 0.45, 0.20, -1.03, -8.29, -1.67, 0.13, 1.16, -0.24, 0.14, -8.31, -0.01, 1.29, 1.03, 0.09, 0.29
13.521, 1.83, 1.24, 11.94, 0.11, 0.25, -0.98, -10.34, -1.75, 1.27, 1.09, 0.18, 0.15, -10.92, 1.40, 1.37, 0.97, 0.09, -0.20
13.555, 2.21, 1.78, 11.27, 0.18, 0.08, -0.79, -9.69, -2.12, 2.03, 0.91, 0.01, -0.01, -9.34, 1.84, 1.79, 0.77, -0.06, 0.04
13.588, 2.36, 1.44, 9.54, 0.46, 0.16, -0.65, -8.03, -2.13, 1.55, 0.77, -0.23, 0.10, -8.18, 1.31, 1.75, 0.63, 0.07, 0.23
13.622, 2.19, 1.48, 11.62, 0.10, 0.28, -0.60, -10.36, -2.10, 1.70, 0.72, 0.15, 0.18, -10.66, 1.71, 1.71, 0.60, 0.13, -0.12
13.656, 2.29, 2.39, 10.96, 0.32, 0.17, -0.49, -9.40, -2.13, 2.74, 0.60, -0.10, 0.09, -9.32, 2.80, 1.82, 0.45, 0.04, 0.11
13.690, 2.28, 2.07, 10.80, 0.24, 0.22, -0.26, -9.29, -2.08, 2.07, 0.38, 0.01, 0.14, -9.62, 1.87, 1.71, 0.24, 0.10, -0.03
13.724, 2.14, 1.12, 11.60, 0.20, 0.21, -0.18, -10.14, -2.05, 1.39, 0.31, 0.02, 0.12, -10.25, 1.35, 1.59, 0.17, 0.08, -0.01
13.759, 2.12, 0.21, 11.56, 0.17, 0.17, -0.10, -10.13, -2.10, 0.37, 0.24, 0.05, 0.08, -10.32, 0.16, 1.59, 0.11, 0.03, -0.05
13.792, 2.16, 0.11, 11.10, 0.31, 0.08, -0.10, -9.45, -2.05, 0.22, 0.23, -0.08, -0.00, -9.45, 0.07, 1.58, 0.09, -0.04, 0.06
13.827, 2.01, 0.28, 10.88, 0.17, 0.09, -0.04, -9.30, -1.91, 0.37, 0.18, 0.07, 0.00, -9.44, 0.24, 1.49, 0.04, -0.04, -0.08
13.861, 1.94, -0.24, 10.19, 0.18, 0.09, 0.00, -8.65, -1.85, -0.08, 0.13, 0.04, 0.00, -8.59, -0.39, 1.37, 0.00, -0.03, -0.04
13.894, 1.83, -0.04, 9.41, 0.28, 0.15, -0.02, -7.96, -1.70, 0.30, 0.16, -0.06, 0.07, -8.00, 0.34, 1.33, 0.01, 0.03, 0.05
13.928, 1.86, 0.77, 9.19, 0.23, 0.21, 0.11, -7.70, -1.67, 0.87, 0.02, -0.01, 0.13, -7.74, 0.62, 1.31, -0.14, 0.09, -0.01
13.963, 1.69, -0.51, 8.77, 0.20, 0.27, 0.16, -7.37, -1.56, -0.28, -0.03, 0.02, 0.19, -7.54, -0.37, 1.12, -0.16, 0.16, -0.03
13.996, 1.44, -1.50, 7.73, 0.27, 0.34, 0.11, -6.17, -1.37, -1.25, 0.04, -0.05, 0.27, -6.06, -1.44, 0.89, -0.07, 0.26, 0.06
14.030, 1.30, -0.31, 8.27, 0.35, 0.54, -0.01, -6.97, -1.16, 0.17, 0.14, -0.13, 0.47, -7.15, 0.37, 0.79, -0.00, 0.44, 0.14
14.065, 0.98, -0.56, 8.61, 0.27, 0.62, 0.10, -6.90, -0.88, -0.78, 0.03, -0.01, 0.55, -6.94, -1.22, 0.35, -0.09, 0.54, -0.01
14.098, 0.78, -1.87, 9.12, 0.13, 0.84, -0.08, -7.98, -0.75, -1.35, 0.22, 0.08, 0.77, -8.06, -1.22, 0.19, 0.11, 0.75, -0.03
14.133, 0.58, 0.23, 10.87, 0.46, 0.91, -0.11, -9.54, -0.49, 0.46, 0.22, -0.24, 0.83, -9.70, 0.43, 0.04, 0.08, 0.79, 0.27
14.167, 0.32, -0.48, 11.02, 0.34, 0.89, -0.02, -9.27, -0.24, -0.47, 0.15, -0.07, 0.81, -9.46, -0.44, -0.34, 0.03, 0.79, 0.05
14.200, 0.23, -0.98, 10.72, 0.09, 1.02, 0.01, -9.60, -0.08, -0.87, 0.12, 0.14, 0.94, -9.87, -1.10, -0.51, 0.01, 0.93, -0.09
14.235, -0.06, -1.64, 13.48, 0.30, 1.00, -0.10, -12.06, 0.01, -1.49, 0.23, -0.06, 0.90, -12.38, -1.42, -0.74, 0.13, 0.86, 0.08
14.268, -0.12, 0.01, 14.62, 0.37, 0.80, -0.14, -13.20, 0.18, 0.35, 0.25, -0.16, 0.69, -13.25, 0.57, -0.82, 0.12, 0.63, 0.19
14.302, -0.27, 0.51, 13.38, 0.34, 0.62, -0.01, -11.65, 0.42, 0.51, 0.12, -0.10, 0.53, -11.56, 0.40, -0.94, -0.02, 0.49, 0.10
14.337, -0.47, -0.89, 12.65, 0.25, 0.64, 0.00, -11.34, 0.53, -0.68, 0.13, -0.02, 0.55, -11.48, -0.67, -1.19, 0.01, 0.51, 0.05
14.371, -0.65, 0.19, 13.38, 0.44, 0.51, -0.02, -11.87, 0.72, 0.49, 0.14, -0.23, 0.41, -11.84, 0.63, -1.26, -0.01, 0.35, 0.23
14.404, -0.80, 0.01, 11.90, 0.23, 0.42, 0.10, -10.33, 0.93, -0.15, 0.02, 0.03, 0.33, -10.61, -0.21, -1.50, -0.11, 0.30, -0.05
14.439, -1.20, -1.57, 12.76, 0.24, 0.32, 0.05, -11.25, 1.12, -1.46, 0.11, -0.04, 0.22, -11.13, -1.57, -1.87, -0.01, 0.16, 0.06
14.473, -1.27, -0.12, 11.78, 0.42, 0.22, -0.12, -10.32, 1.38, 0.41, 0.25, -0.22, 0.14, -10.21, 0.62, -1.94, 0.11, 0.09, 0.23
14.506, -1.50, 0.71, 11.56, 0.41, 0.20, -0.02, -10.14, 1.67, 0.83, 0.15, -0.18, 0.11, -10.16, 0.81, -2.20, 0.00, 0.06, 0.17
14.541, -1.80, -0.66, 11.02, 0.35, 0.15, -0.02, -9.53, 1.85, -0.46, 0.17, -0.13, 0.07, -9.44, -0.46, -2.43, 0.04, 0.02, 0.13
14.575, -1.91, -0.35, 10.30, 0.42, 0.16, -0.10, -8.76, 2.03, -0.33, 0.24, -0.18, 0.08, -8.85, -0.41, -2.57, 0.11, 0.05, 0.16
14.609, -2.23, -0.57, 11.95, 0.42, 0.14, -0.15, -10.58, 2.26, -0.50, 0.29, -0.21, 0.04, -10.59, -0.61, -2.90, 0.16, -0.02, 0.22
14.643, -2.63, -0.49, 11.11, 0.51, 0.01, -0.22, -9.56, 2.73, -0.25, 0.36, -0.30, -0.07, -9.32, -0.20, -3.28, 0.22, -0.12, 0.31
14.677, -2.89, -0.89, 11.23, 0.55, 0.05, -0.26, -9.89, 2.93, -0.77, 0.40, -0.33, -0.03, -10.02, -0.76, -3.56, 0.27, -0.08, 0.33
14.711, -2.94, -0.40, 12.47, 0.64, -0.04, -0.37, -11.03, 2.91, -0.07, 0.52, -0.44, -0.13, -10.86, 0.01, -3.59, 0.38, -0.19, 0.46
14.745, -2.80, 1.15, 12.81, 0.79, -0.14, -0.42, -11.32, 2.88, 1.29, 0.55, -0.56, -0.23, -11.38, 1.60, -3.37, 0.39, -0.31, 0.55
14.779, -2.48, 2.25, 11.60, 0.58, -0.28, -0.25, -9.84, 2.65, 2.24, 0.38, -0.36, -0.36, -9.49, 2.08, -2.94, 0.21, -0.41, 0.33
14.812, -1.99, 0.50, 9.85, 0.41, -0.14, -0.18, -8.55, 2.11, 0.58, 0.32, -0.19, -0.21, -8.72, 0.45, -2.57, 0.18, -0.24, 0.18
14.847, -1.62, 0.35, 12.04, 0.59, -0.13, -0.29, -10.58, 1.55, 0.61, 0.43, -0.39, -0.22, -10.50, 0.66, -2.02, 0.29, -0.29, 0.39
14.881, -0.63, 1.23, 9.87, 0.58, -0.20, -0.31, -8.10, 0.75, 1.28, 0.44, -0.35, -0.26, -7.79, 1.06, -1.11, 0.29, -0.30, 0.33
14.914, -0.35, 0.06, 10.27, 0.43, 0.05, -0.35, -8.97, 0.43, 0.18, 0.50, -0.19, -0.02, -9.44, 0.16, -0.99, 0.37, -0.06, 0.17
14.949, -0.43, 0.71, 12.64, 0.49, -0.04, -0.44, -11.12, 0.36, 0.96, 0.58, -0.30, -0.13, -10.86, 0.85, -0.90, 0.45, -0.21, 0.33
14.983, 0.11, 1.82, 9.78, 0.53, -0.12, -0.50, -7.93, 0.00, 2.07, 0.63, -0.28, -0.18, -7.78, 2.16, -0.30, 0.48, -0.22, 0.25
15.016, 0.79, 1.87, 8.90, 0.27, 0.14, -0.38, -7.69, -0.60, 1.87, 0.50, -0.04, 0.09, -7.98, 1.52, 0.22, 0.37, 0.06, 0.05
15.050, 1.22, 0.14, 11.42, 0.39, 0.23, -0.45, -10.06, -1.31, 0.43, 0.60, -0.18, 0.14, -10.16, 0.40, 0.78, 0.48, 0.09, 0.20
15.085, 1.52, 1.98, 11.49, 0.38, 0.15, -0.50, -9.69, -1.37, 2.21, 0.62, -0.12, 0.07, -9.89, 2.19, 1.01, 0.48, 0.02, 0.09
